date,portfolio_value,cash,AAPL_shares,AAPL_price,AAPL_avg_cost,AAPL_value,AAPL_unrealized_pnl,MSFT_shares,MSFT_price,MSFT_avg_cost,MSFT_value,MSFT_unrealized_pnl,AMZN_shares,AMZN_price,AMZN_avg_cost,AMZN_value,AMZN_unrealized_pnl,GOOGL_shares,GOOGL_price,GOOGL_avg_cost,GOOGL_value,GOOGL_unrealized_pnl,META_shares,META_price,META_avg_cost,META_value,META_unrealized_pnl,NVDA_shares,NVDA_price,NVDA_avg_cost,NVDA_value,NVDA_unrealized_pnl,TSLA_shares,TSLA_price,TSLA_avg_cost,TSLA_value,TSLA_unrealized_pnl,JPM_shares,JPM_price,JPM_avg_cost,JPM_value,JPM_unrealized_pnl,V_shares,V_price,V_avg_cost,V_value,V_unrealized_pnl,MA_shares,MA_price,MA_avg_cost,MA_value,MA_unrealized_pnl,UNH_shares,UNH_price,UNH_avg_cost,UNH_value,UNH_unrealized_pnl,JNJ_shares,JNJ_price,JNJ_avg_cost,JNJ_value,JNJ_unrealized_pnl,LDO.MI_shares,LDO.MI_price,LDO.MI_avg_cost,LDO.MI_value,LDO.MI_unrealized_pnl,ENI.MI_shares,ENI.MI_price,ENI.MI_avg_cost,ENI.MI_value,ENI.MI_unrealized_pnl,ENEL.MI_shares,ENEL.MI_price,ENEL.MI_avg_cost,ENEL.MI_value,ENEL.MI_unrealized_pnl,ISP.MI_shares,ISP.MI_price,ISP.MI_avg_cost,ISP.MI_value,ISP.MI_unrealized_pnl,RACE.MI_shares,RACE.MI_price,RACE.MI_avg_cost,RACE.MI_value,RACE.MI_unrealized_pnl,^GSPC_shares,^GSPC_price,^GSPC_avg_cost,^GSPC_value,^GSPC_unrealized_pnl,^IXIC_shares,^IXIC_price,^IXIC_avg_cost,^IXIC_value,^IXIC_unrealized_pnl,FTSEMIB.MI_shares,FTSEMIB.MI_price,FTSEMIB.MI_avg_cost,FTSEMIB.MI_value,FTSEMIB.MI_unrealized_pnl,SPY_shares,SPY_price,SPY_avg_cost,SPY_value,SPY_unrealized_pnl,QQQ_shares,QQQ_price,QQQ_avg_cost,QQQ_value,QQQ_unrealized_pnl,IVV_shares,IVV_price,IVV_avg_cost,IVV_value,IVV_unrealized_pnl,EEM_shares,EEM_price,EEM_avg_cost,EEM_value,EEM_unrealized_pnl,EFA_shares,EFA_price,EFA_avg_cost,EFA_value,EFA_unrealized_pnl,XLF_shares,XLF_price,XLF_avg_cost,XLF_value,XLF_unrealized_pnl,VNQ_shares,VNQ_price,VNQ_avg_cost,VNQ_value,VNQ_unrealized_pnl,GC=F_shares,GC=F_price,GC=F_avg_cost,GC=F_value,GC=F_unrealized_pnl,CL=F_shares,CL=F_price,CL=F_avg_cost,CL=F_value,CL=F_unrealized_pnl,SI=F_shares,SI=F_price,SI=F_avg_cost,SI=F_value,SI=F_unrealized_pnl,NG=F_shares,NG=F_price,NG=F_avg_cost,NG=F_value,NG=F_unrealized_pnl,HG=F_shares,HG=F_price,HG=F_avg_cost,HG=F_value,HG=F_unrealized_pnl,GLD_shares,GLD_price,GLD_avg_cost,GLD_value,GLD_unrealized_pnl,SLV_shares,SLV_price,SLV_avg_cost,SLV_value,SLV_unrealized_pnl,USO_shares,USO_price,USO_avg_cost,USO_value,USO_unrealized_pnl,EURUSD=X_shares,EURUSD=X_price,EURUSD=X_avg_cost,EURUSD=X_value,EURUSD=X_unrealized_pnl,USDJPY=X_shares,USDJPY=X_price,USDJPY=X_avg_cost,USDJPY=X_value,USDJPY=X_unrealized_pnl,TLT_shares,TLT_price,TLT_avg_cost,TLT_value,TLT_unrealized_pnl,BND_shares,BND_price,BND_avg_cost,BND_value,BND_unrealized_pnl,IEF_shares,IEF_price,IEF_avg_cost,IEF_value,IEF_unrealized_pnl,XLE_shares,XLE_price,XLE_avg_cost,XLE_value,XLE_unrealized_pnl,BTC-USD_shares,BTC-USD_price,BTC-USD_avg_cost,BTC-USD_value,BTC-USD_unrealized_pnl,ETH-USD_shares,ETH-USD_price,ETH-USD_avg_cost,ETH-USD_value,ETH-USD_unrealized_pnl,XOM_shares,XOM_price,XOM_avg_cost,XOM_value,XOM_unrealized_pnl,CVX_shares,CVX_price,CVX_avg_cost,CVX_value,CVX_unrealized_pnl,WMT_shares,WMT_price,WMT_avg_cost,WMT_value,WMT_unrealized_pnl,NFLX_shares,NFLX_price,NFLX_avg_cost,NFLX_value,NFLX_unrealized_pnl,BA_shares,BA_price,BA_avg_cost,BA_value,BA_unrealized_pnl,KO_shares,KO_price,KO_avg_cost,KO_value,KO_unrealized_pnl,PFE_shares,PFE_price,PFE_avg_cost,PFE_value,PFE_unrealized_pnl,SHOP_shares,SHOP_price,SHOP_avg_cost,SHOP_value,SHOP_unrealized_pnl
2024-05-27,111.51,0.01,0.0,188.5319,0.0,0.0,0.0,0.004335,424.5795,393.9259,1.84,0.13,0.033699,182.15,158.1249,6.14,0.81,0.0,174.954,0.0,0.0,0.0,0.0,476.6884,0.0,0.0,0.0,0.0,113.8368,0.0,0.0,0.0,0.016985,176.75,187.6997,3.0,-0.19,0.019465,192.2373,166.9445,3.74,0.49,0.018356,267.4693,270.0669,4.91,-0.05,0.0,440.6342,0.0,0.0,0.0,0.0,482.1558,0.0,0.0,0.0,0.035781,137.2003,148.2582,4.91,-0.4,0.179596,22.9799,15.7585,4.13,1.3,0.374725,13.0943,12.8704,4.91,0.08,0.0,5.9046,0.0,0.0,0.0,0.0,3.2205,0.0,0.0,0.0,0.013996,376.0681,328.5085,5.26,0.67,0.000279,5306.04,4874.002,1.48,0.12,0.0,17019.8809,0.0,0.0,0.0,0.00015,34660.0,30729.5664,5.2,0.59,0.008537,518.6349,474.0774,4.43,0.38,0.0,455.2598,0.0,0.0,0.0,0.008581,518.9899,474.2023,4.45,0.38,0.111728,40.9682,36.7254,4.58,0.47,0.056251,75.8481,70.3962,4.27,0.31,0.0,40.1079,0.0,0.0,0.0,0.048271,75.9016,78.0051,3.66,-0.1,0.001636,2355.2,2047.7971,3.85,0.5,0.0,79.83,0.0,0.0,0.0,0.139067,31.971,23.0205,4.45,1.24,1.563513,2.59,2.0853,4.05,0.79,0.482139,4.8755,3.8798,2.35,0.48,0.017117,218.19,188.9156,3.73,0.5,0.0,29.24,0.0,0.0,0.0,0.039962,77.66,70.0313,3.1,0.3,1.937548,1.0862,1.0838,2.1,0.0,0.019699,156.845,147.1744,3.09,0.19,0.0,83.3295,0.0,0.0,0.0,0.038623,66.524,67.7503,2.57,-0.05,0.016779,86.2496,89.1356,1.45,-0.05,0.0,43.5788,0.0,0.0,0.0,4.1e-05,68296.2188,42760.168,2.82,1.06,0.000466,3840.2561,2290.3062,1.79,0.72,0.025387,108.2913,95.071,2.75,0.34,0.012673,147.3524,134.4227,1.87,0.16,0.000564,64.0982,54.323,0.04,0.01,0.038566,64.9,56.4934,2.5,0.32,0.0,175.08,0.0,0.0,0.0,0.035684,58.3337,56.1306,2.08,0.08,0.0,25.203,0.0,0.0,0.0,0.0,58.19,0.0,0.0,0.0
2024-05-28,110.54,0.01,0.0,188.8296,0.0,0.0,0.0,0.004335,423.4448,393.9259,1.84,0.13,0.033699,182.02,158.1249,6.13,0.81,0.0,174.4581,0.0,0.0,0.0,0.0,471.1659,0.0,0.0,0.0,0.0,114.7602,0.0,0.0,0.0,0.016985,176.19,187.6997,2.99,-0.2,0.019465,190.8979,166.9445,3.72,0.47,0.018356,265.3768,270.0669,4.87,-0.09,0.0,438.0503,0.0,0.0,0.0,0.0,464.0061,0.0,0.0,0.0,0.035781,137.2573,148.2582,4.91,-0.39,0.179596,22.5209,15.7585,4.04,1.21,0.374725,12.9395,12.8704,4.85,0.03,0.0,5.8248,0.0,0.0,0.0,0.0,3.154,0.0,0.0,0.0,0.013996,371.7022,328.5085,5.2,0.6,0.000279,5266.9507,4874.002,1.47,0.11,0.0,16920.5801,0.0,0.0,0.0,0.00015,34151.0,30729.5664,5.12,0.51,0.008537,515.0031,474.0774,4.4,0.35,0.0,452.0509,0.0,0.0,0.0,0.008581,515.2769,474.2023,4.42,0.35,0.111728,40.3579,36.7254,4.51,0.41,0.056251,74.6498,70.3962,4.2,0.24,0.0,39.7863,0.0,0.0,0.0,0.048271,75.1642,78.0051,3.63,-0.14,0.001636,2340.3,2047.7971,3.83,0.48,0.0,79.23,0.0,0.0,0.0,0.139067,32.203,23.0205,4.48,1.28,1.563513,2.493,2.0853,3.9,0.64,0.482139,4.8055,3.8798,2.32,0.45,0.017117,216.16,188.9156,3.7,0.47,0.0,29.17,0.0,0.0,0.0,0.039962,76.57,70.0313,3.06,0.26,1.937548,1.0852,1.0838,2.1,0.0,0.019699,157.262,147.1744,3.1,0.2,0.0,82.321,0.0,0.0,0.0,0.038623,66.2815,67.7503,2.56,-0.06,0.016779,85.8294,89.1356,1.44,-0.06,0.0,42.8093,0.0,0.0,0.0,4.1e-05,67578.0938,42760.168,2.79,1.03,0.000466,3763.1965,2290.3062,1.75,0.69,0.025387,107.1316,95.071,2.72,0.31,0.012673,145.3697,134.4227,1.84,0.14,0.000564,63.9799,54.323,0.04,0.01,0.038566,65.462,56.4934,2.52,0.35,0.0,171.65,0.0,0.0,0.0,0.035684,58.2205,56.1306,2.08,0.07,0.0,24.7756,0.0,0.0,0.0,0.0,58.37,0.0,0.0,0.0
2024-05-29,110.57,0.01,0.0,189.8219,0.0,0.0,0.0,0.004335,409.1382,393.9259,1.77,0.07,0.033699,179.32,158.1249,6.04,0.71,0.0,170.6992,0.0,0.0,0.0,0.0,463.9051,0.0,0.0,0.0,0.0,110.4377,0.0,0.0,0.0,0.016985,178.79,187.6997,3.04,-0.15,0.019465,192.0735,166.9445,3.74,0.49,0.018356,267.7852,270.0669,4.92,-0.04,0.0,437.684,0.0,0.0,0.0,0.0,461.0673,0.0,0.0,0.0,0.035781,138.0556,148.2582,4.94,-0.37,0.179596,22.5502,15.7585,4.05,1.22,0.374725,12.9234,12.8704,4.84,0.02,0.0,5.8692,0.0,0.0,0.0,0.0,3.2263,0.0,0.0,0.0,0.013996,373.8852,328.5085,5.23,0.64,0.000279,5235.48,4874.002,1.46,0.1,0.0,16737.0801,0.0,0.0,0.0,0.00015,34448.0,30729.5664,5.17,0.56,0.008537,511.5868,474.0774,4.37,0.32,0.0,447.2079,0.0,0.0,0.0,0.008581,511.9344,474.2023,4.39,0.32,0.111728,40.2435,36.7254,4.5,0.39,0.056251,75.277,70.3962,4.23,0.27,0.0,40.0007,0.0,0.0,0.0,0.048271,76.2656,78.0051,3.68,-0.08,0.001636,2342.8999,2047.7971,3.83,0.48,0.0,77.91,0.0,0.0,0.0,0.139067,31.388,23.0205,4.37,1.16,1.563513,2.572,2.0853,4.02,0.76,0.482139,4.672,3.8798,2.25,0.38,0.017117,216.57,188.9156,3.71,0.47,0.0,28.42,0.0,0.0,0.0,0.039962,75.53,70.0313,3.02,0.22,1.937548,1.0802,1.0838,2.09,-0.01,0.019699,157.608,147.1744,3.1,0.21,0.0,83.1167,0.0,0.0,0.0,0.038623,66.5706,67.7503,2.57,-0.05,0.016779,86.2589,89.1356,1.45,-0.05,0.0,42.9321,0.0,0.0,0.0,4.1e-05,68364.9922,42760.168,2.83,1.06,0.000466,3746.8496,2290.3062,1.75,0.68,0.025387,107.471,95.071,2.73,0.31,0.012673,146.6298,134.4227,1.86,0.15,0.000564,63.9504,54.323,0.04,0.01,0.038566,64.766,56.4934,2.5,0.32,0.0,172.75,0.0,0.0,0.0,0.035684,58.4753,56.1306,2.09,0.08,0.0,25.114,0.0,0.0,0.0,0.0,58.54,0.0,0.0,0.0
2024-05-30,110.77,0.01,0.0,190.7746,0.0,0.0,0.0,0.004335,409.5921,393.9259,1.78,0.07,0.033699,176.44,158.1249,5.95,0.62,0.0,171.086,0.0,0.0,0.0,0.0,463.6866,0.0,0.0,0.0,0.0,109.5712,0.0,0.0,0.0,0.016985,178.08,187.6997,3.02,-0.16,0.019465,195.2534,166.9445,3.8,0.55,0.018356,268.9302,270.0669,4.94,-0.02,0.0,442.6044,0.0,0.0,0.0,0.0,474.2009,0.0,0.0,0.0,0.035781,139.3764,148.2582,4.99,-0.32,0.179596,23.019,15.7585,4.13,1.3,0.374725,13.0385,12.8704,4.89,0.06,0.0,5.9011,0.0,0.0,0.0,0.0,3.2201,0.0,0.0,0.0,0.013996,374.4805,328.5085,5.24,0.64,0.000279,5277.5098,4874.002,1.47,0.11,0.0,16735.0195,0.0,0.0,0.0,0.00015,34492.0,30729.5664,5.18,0.56,0.008537,516.2463,474.0774,4.41,0.36,0.0,446.376,0.0,0.0,0.0,0.008581,516.4562,474.2023,4.43,0.36,0.111728,39.8525,36.7254,4.45,0.35,0.056251,75.9978,70.3962,4.27,0.32,0.0,40.5855,0.0,0.0,0.0,0.048271,77.6936,78.0051,3.75,-0.02,0.001636,2322.8999,2047.7971,3.8,0.45,0.0,76.99,0.0,0.0,0.0,0.139067,30.297,23.0205,4.21,1.01,1.563513,2.587,2.0853,4.04,0.78,0.482139,4.61,3.8798,2.22,0.35,0.017117,215.3,188.9156,3.69,0.45,0.0,27.76,0.0,0.0,0.0,0.039962,74.82,70.0313,2.99,0.19,1.937548,1.0835,1.0838,2.1,-0.0,0.019699,156.953,147.1744,3.09,0.19,0.0,83.681,0.0,0.0,0.0,0.038623,66.8131,67.7503,2.58,-0.04,0.016779,86.6605,89.1356,1.45,-0.04,0.0,43.999,0.0,0.0,0.0,4.1e-05,67491.4062,42760.168,2.79,1.02,0.000466,3760.0266,2290.3062,1.75,0.69,0.025387,110.554,95.071,2.81,0.39,0.012673,150.3729,134.4227,1.91,0.2,0.000564,64.8078,54.323,0.04,0.01,0.038566,64.162,56.4934,2.47,0.3,0.0,177.61,0.0,0.0,0.0,0.035684,59.3811,56.1306,2.12,0.12,0.0,25.5236,0.0,0.0,0.0,0.0,59.15,0.0,0.0,0.0
2024-05-31,110.8,0.01,0.0,190.7746,0.0,0.0,0.0,0.004335,409.5921,393.9259,1.78,0.07,0.033699,176.44,158.1249,5.95,0.62,0.0,171.086,0.0,0.0,0.0,0.0,463.6866,0.0,0.0,0.0,0.0,109.5712,0.0,0.0,0.0,0.016985,178.08,187.6997,3.02,-0.16,0.019465,195.2534,166.9445,3.8,0.55,0.018356,268.9302,270.0669,4.94,-0.02,0.0,442.6044,0.0,0.0,0.0,0.0,474.2009,0.0,0.0,0.0,0.035781,139.3764,148.2582,4.99,-0.32,0.179596,23.019,15.7585,4.13,1.3,0.374725,13.0385,12.8704,4.89,0.06,0.0,5.9011,0.0,0.0,0.0,0.0,3.2201,0.0,0.0,0.0,0.013996,374.4805,328.5085,5.24,0.64,0.000279,5277.5098,4874.002,1.47,0.11,0.0,16735.0195,0.0,0.0,0.0,0.00015,34492.0,30729.5664,5.18,0.56,0.008537,516.2463,474.0774,4.41,0.36,0.0,446.376,0.0,0.0,0.0,0.008581,516.4562,474.2023,4.43,0.36,0.111728,39.8525,36.7254,4.45,0.35,0.056251,75.9978,70.3962,4.27,0.32,0.0,40.5855,0.0,0.0,0.0,0.048271,77.6936,78.0051,3.75,-0.02,0.001636,2322.8999,2047.7971,3.8,0.45,0.0,76.99,0.0,0.0,0.0,0.139067,30.297,23.0205,4.21,1.01,1.563513,2.587,2.0853,4.04,0.78,0.482139,4.61,3.8798,2.22,0.35,0.017117,215.3,188.9156,3.69,0.45,0.0,27.76,0.0,0.0,0.0,0.039962,74.82,70.0313,2.99,0.19,1.937548,1.0835,1.0838,2.1,-0.0,0.019699,156.953,147.1744,3.09,0.19,0.0,83.681,0.0,0.0,0.0,0.038623,66.8131,67.7503,2.58,-0.04,0.016779,86.6605,89.1356,1.45,-0.04,0.0,43.999,0.0,0.0,0.0,4.1e-05,67706.9375,42760.168,2.8,1.03,0.000466,3813.199,2290.3062,1.78,0.71,0.025387,110.554,95.071,2.81,0.39,0.012673,150.3729,134.4227,1.91,0.2,0.000564,64.8078,54.323,0.04,0.01,0.038566,64.162,56.4934,2.47,0.3,0.0,177.61,0.0,0.0,0.0,0.035684,59.3811,56.1306,2.12,0.12,0.0,25.5236,0.0,0.0,0.0,0.0,59.15,0.0,0.0,0.0
2024-06-01,110.79,0.01,0.0,190.7746,0.0,0.0,0.0,0.004335,409.5921,393.9259,1.78,0.07,0.033699,176.44,158.1249,5.95,0.62,0.0,171.086,0.0,0.0,0.0,0.0,463.6866,0.0,0.0,0.0,0.0,109.5712,0.0,0.0,0.0,0.016985,178.08,187.6997,3.02,-0.16,0.019465,195.2534,166.9445,3.8,0.55,0.018356,268.9302,270.0669,4.94,-0.02,0.0,442.6044,0.0,0.0,0.0,0.0,474.2009,0.0,0.0,0.0,0.035781,139.3764,148.2582,4.99,-0.32,0.179596,23.019,15.7585,4.13,1.3,0.374725,13.0385,12.8704,4.89,0.06,0.0,5.9011,0.0,0.0,0.0,0.0,3.2201,0.0,0.0,0.0,0.013996,374.4805,328.5085,5.24,0.64,0.000279,5277.5098,4874.002,1.47,0.11,0.0,16735.0195,0.0,0.0,0.0,0.00015,34492.0,30729.5664,5.18,0.56,0.008537,516.2463,474.0774,4.41,0.36,0.0,446.376,0.0,0.0,0.0,0.008581,516.4562,474.2023,4.43,0.36,0.111728,39.8525,36.7254,4.45,0.35,0.056251,75.9978,70.3962,4.27,0.32,0.0,40.5855,0.0,0.0,0.0,0.048271,77.6936,78.0051,3.75,-0.02,0.001636,2322.8999,2047.7971,3.8,0.45,0.0,76.99,0.0,0.0,0.0,0.139067,30.297,23.0205,4.21,1.01,1.563513,2.587,2.0853,4.04,0.78,0.482139,4.61,3.8798,2.22,0.35,0.017117,215.3,188.9156,3.69,0.45,0.0,27.76,0.0,0.0,0.0,0.039962,74.82,70.0313,2.99,0.19,1.937548,1.0835,1.0838,2.1,-0.0,0.019699,156.953,147.1744,3.09,0.19,0.0,83.681,0.0,0.0,0.0,0.038623,66.8131,67.7503,2.58,-0.04,0.016779,86.6605,89.1356,1.45,-0.04,0.0,43.999,0.0,0.0,0.0,4.1e-05,67751.5938,42760.168,2.8,1.03,0.000466,3780.8958,2290.3062,1.76,0.69,0.025387,110.554,95.071,2.81,0.39,0.012673,150.3729,134.4227,1.91,0.2,0.000564,64.8078,54.323,0.04,0.01,0.038566,64.162,56.4934,2.47,0.3,0.0,177.61,0.0,0.0,0.0,0.035684,59.3811,56.1306,2.12,0.12,0.0,25.5236,0.0,0.0,0.0,0.0,59.15,0.0,0.0,0.0
2024-06-02,111.14,0.01,0.0,192.5409,0.0,0.0,0.0,0.004335,408.0035,393.9259,1.77,0.06,0.033699,178.34,158.1249,6.01,0.68,0.0,171.7505,0.0,0.0,0.0,0.0,474.2748,0.0,0.0,0.0,0.0,114.9351,0.0,0.0,0.0,0.016985,176.29,187.6997,2.99,-0.19,0.019465,194.4728,166.9445,3.79,0.54,0.018356,266.8771,270.0669,4.9,-0.06,0.0,438.7631,0.0,0.0,0.0,0.0,476.1825,0.0,0.0,0.0,0.035781,140.3932,148.2582,5.02,-0.28,0.179596,23.5757,15.7585,4.23,1.4,0.374725,12.9683,12.8704,4.86,0.04,0.0,5.9844,0.0,0.0,0.0,0.0,3.2504,0.0,0.0,0.0,0.013996,372.5952,328.5085,5.21,0.62,0.000279,5283.4004,4874.002,1.47,0.11,0.0,16828.6699,0.0,0.0,0.0,0.00015,34670.0,30729.5664,5.2,0.59,0.008537,516.6673,474.0774,4.41,0.36,0.0,448.7727,0.0,0.0,0.0,0.008581,516.7776,474.2023,4.43,0.37,0.111728,40.2721,36.7254,4.5,0.4,0.056251,76.2132,70.3962,4.29,0.33,0.0,40.3321,0.0,0.0,0.0,0.048271,77.5163,78.0051,3.74,-0.02,0.001636,2346.6001,2047.7971,3.84,0.49,0.0,74.22,0.0,0.0,0.0,0.139067,30.641,23.0205,4.26,1.06,1.563513,2.756,2.0853,4.31,1.05,0.482139,4.677,3.8798,2.25,0.38,0.017117,217.22,188.9156,3.72,0.48,0.0,27.89,0.0,0.0,0.0,0.039962,71.83,70.0313,2.87,0.07,1.937548,1.0853,1.0838,2.1,0.0,0.019699,157.18,147.1744,3.1,0.2,0.0,85.0345,0.0,0.0,0.0,0.038623,67.1863,67.7503,2.59,-0.02,0.016779,87.2281,89.1356,1.46,-0.03,0.0,42.8471,0.0,0.0,0.0,4.1e-05,68804.7812,42760.168,2.84,1.08,0.000466,3766.3892,2290.3062,1.76,0.69,0.025387,107.9047,95.071,2.74,0.33,0.012673,145.8886,134.4227,1.85,0.15,0.000564,64.8669,54.323,0.04,0.01,0.038566,63.379,56.4934,2.44,0.27,0.0,184.57,0.0,0.0,0.0,0.035684,59.3811,56.1306,2.12,0.12,0.0,26.1025,0.0,0.0,0.0,0.0,59.7,0.0,0.0,0.0
2024-06-03,110.37,0.01,0.0,192.8584,0.0,0.0,0.0,0.004335,410.5195,393.9259,1.78,0.07,0.033699,179.34,158.1249,6.04,0.71,0.0,172.3654,0.0,0.0,0.0,0.0,473.7781,0.0,0.0,0.0,0.0,116.3713,0.0,0.0,0.0,0.016985,174.77,187.6997,2.97,-0.22,0.019465,191.9097,166.9445,3.74,0.49,0.018356,268.8906,270.0669,4.94,-0.02,0.0,440.3273,0.0,0.0,0.0,0.0,483.8885,0.0,0.0,0.0,0.035781,140.4502,148.2582,5.03,-0.28,0.179596,23.1362,15.7585,4.16,1.33,0.374725,12.6049,12.8704,4.72,-0.1,0.0,5.972,0.0,0.0,0.0,0.0,3.1678,0.0,0.0,0.0,0.013996,375.2744,328.5085,5.25,0.65,0.000279,5291.3398,4874.002,1.47,0.12,0.0,16857.0508,0.0,0.0,0.0,0.00015,34276.0,30729.5664,5.14,0.53,0.008537,517.2449,474.0774,4.42,0.37,0.0,450.0008,0.0,0.0,0.0,0.008581,517.5378,474.2023,4.44,0.37,0.111728,39.7094,36.7254,4.44,0.33,0.056251,76.1195,70.3962,4.28,0.32,0.0,40.1469,0.0,0.0,0.0,0.048271,78.1136,78.0051,3.77,0.01,0.001636,2325.5,2047.7971,3.8,0.45,0.0,73.25,0.0,0.0,0.0,0.139067,29.488,23.0205,4.1,0.9,1.563513,2.586,2.0853,4.04,0.78,0.482139,4.548,3.8798,2.19,0.32,0.017117,215.27,188.9156,3.68,0.45,0.0,27.02,0.0,0.0,0.0,0.039962,71.09,70.0313,2.84,0.04,1.937548,1.0907,1.0838,2.11,0.01,0.019699,156.076,147.1744,3.07,0.18,0.0,86.0278,0.0,0.0,0.0,0.038623,67.4389,67.7503,2.6,-0.01,0.016779,87.7057,89.1356,1.47,-0.02,0.0,42.4364,0.0,0.0,0.0,4.1e-05,70567.7578,42760.168,2.92,1.15,0.000466,3812.5159,2290.3062,1.78,0.71,0.025387,106.2265,95.071,2.7,0.28,0.012673,144.6563,134.4227,1.83,0.13,0.000564,65.6356,54.323,0.04,0.01,0.038566,63.162,56.4934,2.44,0.26,0.0,188.62,0.0,0.0,0.0,0.035684,60.3342,56.1306,2.15,0.15,0.0,26.2628,0.0,0.0,0.0,0.0,60.68,0.0,0.0,0.0
2024-06-04,111.36,0.01,0.0,194.3668,0.0,0.0,0.0,0.004335,418.3536,393.9259,1.81,0.11,0.033699,181.28,158.1249,6.11,0.78,0.0,173.9721,0.0,0.0,0.0,0.0,491.7264,0.0,0.0,0.0,0.0,122.371,0.0,0.0,0.0,0.016985,175.0,187.6997,2.97,-0.22,0.019465,190.0788,166.9445,3.7,0.45,0.018356,270.9437,270.0669,4.97,0.02,0.0,442.1985,0.0,0.0,0.0,0.0,481.6198,0.0,0.0,0.0,0.035781,138.7112,148.2582,4.96,-0.34,0.179596,23.2436,15.7585,4.17,1.34,0.374725,12.5438,12.8704,4.7,-0.12,0.0,6.0403,0.0,0.0,0.0,0.0,3.1638,0.0,0.0,0.0,0.013996,382.3194,328.5085,5.35,0.75,0.000279,5354.0298,4874.002,1.49,0.13,0.0,17187.9004,0.0,0.0,0.0,0.00015,34508.0,30729.5664,5.18,0.57,0.008537,523.3923,474.0774,4.47,0.42,0.0,459.0728,0.0,0.0,0.0,0.008581,523.7358,474.2023,4.49,0.43,0.111728,40.3484,36.7254,4.51,0.4,0.056251,76.6532,70.3962,4.31,0.35,0.0,40.2639,0.0,0.0,0.0,0.048271,78.0203,78.0051,3.77,0.0,0.001636,2354.1001,2047.7971,3.85,0.5,0.0,74.07,0.0,0.0,0.0,0.139067,29.948,23.0205,4.16,0.96,1.563513,2.757,2.0853,4.31,1.05,0.482139,4.6195,3.8798,2.23,0.36,0.017117,217.82,188.9156,3.73,0.49,0.0,27.4,0.0,0.0,0.0,0.039962,71.89,70.0313,2.87,0.07,1.937548,1.0882,1.0838,2.11,0.01,0.019699,155.124,147.1744,3.06,0.16,0.0,86.6591,0.0,0.0,0.0,0.038623,67.626,67.7503,2.61,-0.0,0.016779,88.0242,89.1356,1.48,-0.02,0.0,42.4317,0.0,0.0,0.0,4.1e-05,71082.8203,42760.168,2.94,1.17,0.000466,3864.261,2290.3062,1.8,0.73,0.025387,106.6508,95.071,2.71,0.29,0.012673,143.5908,134.4227,1.82,0.12,0.000564,66.1185,54.323,0.04,0.01,0.038566,65.027,56.4934,2.51,0.33,0.0,189.85,0.0,0.0,0.0,0.035684,60.3153,56.1306,2.15,0.15,0.0,26.3162,0.0,0.0,0.0,0.0,61.25,0.0,0.0,0.0
2024-06-05,112.19,0.01,0.0,192.9874,0.0,0.0,0.0,0.004335,418.8568,393.9259,1.82,0.11,0.033699,185.0,158.1249,6.23,0.91,0.0,175.2813,0.0,0.0,0.0,0.0,490.4352,0.0,0.0,0.0,0.0,120.9298,0.0,0.0,0.0,0.016985,177.94,187.6997,3.02,-0.17,0.019465,189.7416,166.9445,3.69,0.44,0.018356,273.4508,270.0669,5.02,0.06,0.0,444.1983,0.0,0.0,0.0,0.0,480.4711,0.0,0.0,0.0,0.035781,139.1388,148.2582,4.98,-0.33,0.179596,23.185,15.7585,4.16,1.33,0.374725,12.6553,12.8704,4.74,-0.08,0.0,6.027,0.0,0.0,0.0,0.0,3.2156,0.0,0.0,0.0,0.013996,385.197,328.5085,5.39,0.79,0.000279,5352.9604,4874.002,1.49,0.13,0.0,17173.1191,0.0,0.0,0.0,0.00015,34834.0,30729.5664,5.23,0.62,0.008537,523.3827,474.0774,4.47,0.42,0.0,458.9143,0.0,0.0,0.0,0.008581,523.7164,474.2023,4.49,0.42,0.111728,40.5486,36.7254,4.53,0.43,0.056251,76.9153,70.3962,4.33,0.37,0.0,40.2444,0.0,0.0,0.0,0.048271,78.1697,78.0051,3.77,0.01,0.001636,2370.3,2047.7971,3.88,0.53,0.0,75.55,0.0,0.0,0.0,0.139067,31.247,23.0205,4.35,1.14,1.563513,2.821,2.0853,4.41,1.15,0.482139,4.691,3.8798,2.26,0.39,0.017117,219.43,188.9156,3.76,0.52,0.0,28.53,0.0,0.0,0.0,0.039962,73.26,70.0313,2.93,0.13,1.937548,1.0875,1.0838,2.11,0.01,0.019699,155.929,147.1744,3.07,0.17,0.0,86.5291,0.0,0.0,0.0,0.038623,67.6353,67.7503,2.61,-0.0,0.016779,87.9868,89.1356,1.48,-0.02,0.0,42.6535,0.0,0.0,0.0,4.1e-05,70757.1641,42760.168,2.92,1.16,0.000466,3811.606,2290.3062,1.78,0.71,0.025387,107.4522,95.071,2.73,0.31,0.012673,144.471,134.4227,1.83,0.13,0.000564,66.1777,54.323,0.04,0.01,0.038566,64.852,56.4934,2.5,0.32,0.0,191.42,0.0,0.0,0.0,0.035684,60.5323,56.1306,2.16,0.16,0.0,25.6483,0.0,0.0,0.0,0.0,61.46,0.0,0.0,0.0
